vertlife species,original names,updated names,present in tree,changed names
Tamiasciurus mearnsi,,,,
Tamiops macclellandii,,,,
Tamiops maritimus,,,,
Tamiops rodolphii,,,,
Tamiops swinhoei,,,,
Tapecomys primus,,,,
Taphozous achates,,,,
Taphozous australis,,,,
Taphozous georgianus,,,,
Taphozous hamiltoni,,,,
Taphozous hildegardeae,,,,
Taphozous hilli,,,,
Taphozous kapalgensis,,,,
Taphozous longimanus,,,,
Taphozous mauritianus,,,,
Taphozous melanopogon,,,,
Taphozous nudiventris,,,,
Taphozous perforatus,,,,
Taphozous theobaldi,,,,
Taphozous troughtoni,,,,
Tapirus bairdii,,,,
Tapirus indicus,,,,
Tapirus kabomani,,,,
Tapirus pinchaque,,,,
Tapirus terrestris,,,,
Tarsipes rostratus,,,,
Tarsius bancanus,,,,
Tarsius dentatus,,,,
Tarsius lariang,,,,
Tarsius pelengensis,,,,
Tarsius pumilus,,,,
Tarsius sangirensis,,,,
Tarsius syrichta,,,,
Tarsius tarsier,,,,
Tarsius tumpara,,,,
Tarsius wallacei,,,,
Tarsomys apoensis,,,,
Tarsomys echinatus,,,,
Tasmacetus shepherdi,,,,
Tateomys macrocercus,,,,
Tateomys rhinogradoides,,,,
Tatera indica,,,,
Taterillus arenarius,,,,
Taterillus congicus,,,,
Taterillus emini,,,,
Taterillus gracilis,,,,
Taterillus lacustris,,,,
Taterillus petteri,,,,
Taterillus pygargus,,,,
Taterillus tranieri,,,,
Taxidea taxus,,,,
Tayassu pecari,,,,
Tenrec ecaudatus,,,,
Tetracerus quadricornis,,,,
Thallomys loringi,,,,
Thallomys nigricauda,,,,
Thallomys paedulcus,,,,
Thallomys shortridgei,,,,
Thalpomys cerradensis,,,,
Thalpomys lasiotis,,,,
Thamnomys kempi,,,,
Thamnomys schoutedeni,,,,
Thamnomys venustus,,,,
Thaptomys nigrita,,,,
Theropithecus gelada,,,,
Thomasomys andersoni,,,,
Thomasomys apeco,,,,
Thomasomys aureus,,,,
Thomasomys baeops,,,,
Thomasomys bombycinus,,,,
Thomasomys caudivarius,,,,
Thomasomys cinereiventer,,,,
Thomasomys cinereus,,,,
Thomasomys cinnameus,,,,
Thomasomys daphne,,,,
Thomasomys eleusis,,,,
Thomasomys erro,,,,
Thomasomys gracilis,,,,
Thomasomys hudsoni,,,,
Thomasomys hylophilus,,,,
Thomasomys incanus,,,,
Thomasomys ischyrus,,,,
Thomasomys kalinowskii,,,,
Thomasomys ladewi,,,,
Thomasomys laniger,,,,
Thomasomys macrotis,,,,
Thomasomys monochromos,,,,
Thomasomys niveipes,,,,
Thomasomys notatus,,,,
Thomasomys onkiro,,,,
Thomasomys oreas,,,,
Thomasomys paramorum,,,,
Thomasomys popayanus,,,,
Thomasomys praetor,,,,
Thomasomys pyrrhonotus,,,,
Thomasomys rhoadsi,,,,
Thomasomys rosalinda,,,,
Thomasomys silvestris,,,,
Thomasomys taczanowskii,,,,
Thomasomys ucucha,,,,
Thomasomys vestitus,,,,
Thomasomys vulcani,,,,
Thomomys atrovarius,,,,
Thomomys bottae,,,,
Thomomys bulbivorus,,,,
Thomomys clusius,,,,
Thomomys idahoensis,,,,
Thomomys mazama,,,,
Thomomys monticola,,,,
Thomomys nayarensis,,,,
Thomomys sheldoni,,,,
Thomomys talpoides,,,,
Thomomys townsendii,,,,
Thomomys umbrinus,,,,
Thoopterus nigrescens,,,,
Thoopterus suhaniahae,,,,
Thrichomys apereoides,,,,
Thrichomys fosteri,,,,
Thrichomys inermis,,,,
Thrichomys laurentius,,,,
Thrichomys pachyurus,,,,
Thryonomys gregorianus,,,,
Thryonomys swinderianus,,,,
Thylacinus cynocephalus,,,,
Thylamys cinderella,,,,
Thylamys citellus,,,,
Thylamys elegans,,,,
Thylamys fenestrae,,,,
Thylamys karimii,,,,
Thylamys macrurus,,,,
Thylamys pallidior,,,,
Thylamys pulchellus,,,,
Thylamys pusillus,,,,
Thylamys sponsorius,,,,
Thylamys tatei,,,,
Thylamys velutinus,,,,
Thylamys venustus,,,,
Thylogale billardierii,,,,
Thylogale browni,,,,
Thylogale brunii,,,,
Thylogale calabyi,,,,
Thylogale lanatus,,,,
Thylogale stigmatica,,,,
Thylogale thetis,,,,
Thyroptera devivoi,,,,
Thyroptera discifera,,,,
Thyroptera lavali,,,,
Thyroptera tricolor,,,,
Thyroptera wynneae,,,,
Tlacuatzin canescens,,,,
Tokudaia muenninki,,,,
Tokudaia osimensis,,,,
Tokudaia tokunoshimensis,,,,
Tolypeutes matacus,,,,
Tolypeutes tricinctus,,,,
Tomopeas ravus,,,,
Tonatia bidens,,,,
Tonatia saurophila,,,,
Tonkinomys daovantieni,,,,
Toromys grandis,,,,
Toromys rhipidurus,,,,
Trachops cirrhosus,,,,
Trachypithecus auratus,,,,
Trachypithecus barbei,,,,
Trachypithecus cristatus,,,,
Trachypithecus delacouri,,,,
Trachypithecus francoisi,,,,
Trachypithecus geei,,,,
Trachypithecus germaini,,,,
Trachypithecus hatinhensis,,,,
Trachypithecus johnii,,,,
Trachypithecus laotum,,,,
Trachypithecus obscurus,,,,
Trachypithecus phayrei,,,,
Trachypithecus pileatus,,,,
Trachypithecus poliocephalus,,,,
Trachypithecus shortridgei,,,,
Trachypithecus vetulus,,,,
Tragelaphus angasii,,,,
Tragelaphus buxtoni,,,,
Tragelaphus derbianus,,,,
Tragelaphus eurycerus,,,,
Tragelaphus imberbis,,,,
Tragelaphus oryx,,,,
Tragelaphus scriptus,,,,
Tragelaphus spekii,,,,
Tragelaphus strepsiceros,,,,
Tragulus javanicus,,,,
Tragulus kanchil,,,,
Tragulus napu,,,,
Tragulus nigricans,,,,
Tragulus versicolor,,,,
Tragulus williamsoni,,,,
Transandinomys bolivaris,,,,
Transandinomys talamancae,,,,
Tremarctos ornatus,,,,
Triaenops afer,,,,
Triaenops menamena,,,,
Triaenops parvus,,,,
Triaenops persicus,,,,
Triaenops rufus,,,,
Trichechus inunguis,,,,
Trichechus manatus,,,,
Trichechus senegalensis,,,,
Trichosurus caninus,,,,
Trichosurus cunninghami,,,,
Trichosurus vulpecula,,,,
Trichys fasciculata,,,,
Trinomys albispinus,,,,
Trinomys dimidiatus,,,,
Trinomys eliasi,,,,
Trinomys gratiosus,,,,
Trinomys iheringi,,,,
Trinomys mirapitanga,,,,
Trinomys moojeni,,,,
Trinomys myosuros,,,,
Trinomys paratus,,,,
Trinomys setosus,,,,
Trinomys yonenagae,,,,
Trinycteris nicefori,,,,
Trogopterus xanthipes,,,,
Tryphomys adustus,,,,
Tscherskia triton,,,,
Tupaia belangeri,,,,
Tupaia chrysogaster,,,,
Tupaia dorsalis,,,,
Tupaia glis,,,,
Tupaia gracilis,,,,
Tupaia javanica,,,,
Tupaia longipes,,,,
Tupaia minor,,,,
Tupaia moellendorffi,,,,
Tupaia montana,,,,
Tupaia nicobarica,,,,
Tupaia palawanensis,,,,
Tupaia picta,,,,
Tupaia splendidula,,,,
Tupaia tana,,,,
Tursiops aduncus,,,,
Tursiops australis,,,,
Tursiops truncatus,,,,
Tylomys bullaris,,,,
Tylomys fulviventer,,,,
Tylomys mirae,,,,
Tylomys nudicaudus,,,,
Tylomys panamensis,,,,
Tylomys tumbalensis,,,,
Tylomys watsoni,,,,
Tylonycteris pachypus,,,,
Tylonycteris pygmaeus,,,,
Tylonycteris robustula,,,,
Tympanoctomys barrerae,,,,
Tympanoctomys kirchnerorum,,,,
Tympanoctomys loschalchalerosorum,,,,
Typhlomys cinereus,,,,
Uranomys ruddi,,,,
Urocitellus armatus,,,,
Urocitellus beldingi,,,,
Urocitellus brunneus,,,,
Urocitellus canus,,,,
Urocitellus columbianus,,,,
Urocitellus elegans,,,,
Urocitellus mollis,,,,
Urocitellus parryii,,,,
Urocitellus richardsonii,,,,
Urocitellus townsendii,,,,
Urocitellus undulatus,,,,
Urocitellus washingtoni,,,,
Urocyon cinereoargenteus,,,,
Urocyon littoralis,,,,
Uroderma bakeri,,,,
Uroderma bilobatum,,,,
Uroderma magnirostrum,,,,
Urogale everetti,,,,
Uromys anak,,,,
Uromys boeadii,,,,
Uromys caudimaculatus,,,,
Uromys emmae,,,,
Uromys hadrourus,,,,
Uromys imperator,,,,
Uromys neobritannicus,,,,
Uromys porculus,,,,
Uromys rex,,,,
Uromys siebersi,,,,
Uropsilus aequodonenia,,,,
Uropsilus andersoni,,,,
Uropsilus gracilis,,,,
Uropsilus investigator,,,,
Uropsilus soricipes,,,,
Urotrichus talpoides,,,,
Ursus americanus,,,,
Ursus arctos,,,,
Ursus deningeri,,,,
Ursus maritimus,,,,
Ursus spelaeus,,,,
Ursus thibetanus,,,,
Vampyressa bidens,,,,
Vampyressa brocki,,,,
Vampyressa elisabethae,,,,
Vampyressa melissa,,,,
Vampyressa nymphaea,,,,
Vampyressa pusilla,,,,
Vampyressa sinchi,,,,
Vampyressa thyone,,,,
Vampyrodes caraccioli,,,,
Vampyrum spectrum,,,,
Vandeleuria nilagirica,,,,
Vandeleuria nolthenii,,,,
Vandeleuria oleracea,,,,
Varecia rubra,,,,
Varecia variegata,,,,
Vernaya fulva,,,,
Vespadelus baverstocki,,,,
Vespadelus caurinus,,,,
Vespadelus darlingtoni,,,,
Vespadelus douglasorum,,,,
Vespadelus finlaysoni,,,,
Vespadelus pumilus,,,,
Vespadelus regulus,,,,
Vespadelus troughtoni,,,,
Vespadelus vulturnus,,,,
Vespertilio murinus,,,,
Vespertilio sinensis,,,,
Vicugna pacos,,,,
Vicugna vicugna,,,,
Viverra civettina,,,,
Viverra megaspila,,,,
Viverra tangalunga,,,,
Viverra zibetha,,,,
Viverricula indica,,,,
Voalavo antsahabensis,,,,
Voalavo gymnocaudus,,,,
Volemys millicens,,,,
Volemys musseri,,,,
Vombatus ursinus,,,,
Vormela peregusna,,,,
Vulpes bengalensis,,,,
Vulpes cana,,,,
Vulpes chama,,,,
Vulpes corsac,,,,
Vulpes ferrilata,,,,
Vulpes lagopus,,,,
Vulpes macrotis,,,,
Vulpes pallida,,,,
Vulpes rueppellii,,,,
Vulpes velox,,,,
Vulpes vulpes,,,,
Vulpes zerda,,,,
Waiomys mamasae,,,,
Wallabia bicolor,,,,
Wiedomys cerradensis,,,,
Wiedomys pyrrhorhinos,,,,
Wilfredomys oenax,,,,
Wyulda squamicaudata,,,,
Xenomys nelsoni,,,,
Xenothrix mcgregori,,,,
Xenuromys barbatus,,,,
Xeromys myoides,,,,
Xeronycteris vieirai,,,,
Xerospermophilus mohavensis,,,,
Xerospermophilus perotensis,,,,
Xerospermophilus spilosoma,,,,
Xerospermophilus tereticaudus,,,,
Xerus erythropus,,,,
Xerus inauris,,,,
Xerus princeps,,,,
Xerus rutilus,,,,
Zaedyus pichiy,,,,
Zaglossus attenboroughi,,,,
Zaglossus bartoni,,,,
Zaglossus bruijnii,,,,
Zalophus californianus,,,,
Zalophus japonicus,,,,
Zalophus wollebaeki,,,,
Zapus hudsonius,,,,
Zapus princeps,,,,
Zapus trinotatus,,,,
Zelotomys hildegardeae,,,,
Zelotomys woosnami,,,,
Zenkerella insignis,,,,
Ziphius cavirostris,,,,
Zygodontomys brevicauda,,,,
Zygodontomys brunneus,,,,
Zygogeomys trichopus,,,,
Zyzomys argurus,,,,
Zyzomys maini,,,,
Zyzomys palatalis,,,,
Zyzomys pedunculatus,,,,
Zyzomys woodwardi,,,,
