Row,sp.pop,Genus_species,Common_name,Population,Habitat_type,Habitat_open,Habitat_closed,Habitat_cat,Habitat_heterogenity,Activity_pattern,DisperseM,DisperseF,solitaryM,solitaryF,Solitary,MF,MF_adult_off,MFF,FMM,FFMM,FF,MM,Sex_specific_group,Sex_specific_solitaryM,Sex_specific_solitaryF,Sibling,Nbr_of_studies,Nbr_social_units,Nbr_papers_for_each_field_sites,IVSO,Main1,Main2,calculation_main_SO,foraging_style,level_of_society,Disruption,Locomotion,mean_Male_Galan,mean_Female_Galan,mean_other_Galan,sd_Male_Galan,sd_Female_Galan,sd_other_Galan,mean_Fruits_galan,mean_Seeds_galan,mean_Leaves_galan,mean_Flowers_galan,mean_Animal_galan,sd_Fruits_galan,sd_Seeds_galan,sd_Leaves_galan,sd_Flowers_galan,sd_Animals_galan,IVSO_prop,IVSOint,Superfamily,Order,Family,Genus
800,pop,Leontocebus_nigricollis,Brown Mantled Tamarin,"Estacion Biologica Quebrada Blanco, Peru",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,4,wp,FFMM,FFMM,0.5,groups,one,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,Ceboidea,Primates,Cebidae,Leontocebus
801,pop,Leontocebus_nigricollis,Brown Mantled Tamarin,"Zoobotanical Rio Branco Park, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,wp,FMM,FFMM,0.5,groups,one,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,Ceboidea,Primates,Cebidae,Leontocebus
803,sp,Saguinus_imperator,Emperor Tamarin, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,wp,MFF,FFMM,0.5,groups,one,none,AR,0.474,0.475,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,Ceboidea,Primates,Cebidae,Saguinus
804,pop,Saguinus_imperator,Emperor Tamarin,"Zoobotanical Rio Branco Park, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,wp,MFF,FFMM,0.5,groups,one,none,AR,0.474,0.475,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,Ceboidea,Primates,Cebidae,Saguinus
806,sp,Saguinus_labiatus,Red-bellied Tamarin, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,2,9,NA,bp,FMM,FMM,0.555555556,groups,one,none,AR,0.49,0.529,0.51,NA,NA,NA,58,NA,NA,NA,11,NA,NA,NA,NA,NA,0.444444444,3,Ceboidea,Primates,Cebidae,Saguinus
807,pop,Saguinus_labiatus,Red-bellied Tamarin,"South and West of Cobija, Bolivia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,0.49,0.529,0.51,NA,NA,NA,58,NA,NA,NA,11,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Saguinus
808,pop,Saguinus_labiatus,Red-bellied Tamarin,"Tahuamanu Biological Station, Bolivia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,8,1,wp,FMM,FMM,0.625,groups,one,none,AR,0.49,0.529,0.51,NA,NA,NA,58,NA,NA,NA,11,NA,NA,NA,NA,NA,0.375,3,Ceboidea,Primates,Cebidae,Saguinus
813,sp,Saguinus_mystax,Mustached Tamarin, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,2,NA,1,13,26,NA,NA,NA,NA,NA,NA,6,42,NA,both,FFMM,FFMM,0.619047619,groups,one,yes,AR,0.522,0.545,0.53,NA,NA,NA,42.3,NA,NA,NA,40.4,NA,NA,NA,NA,NA,0.380952381,16,Ceboidea,Primates,Cebidae,Saguinus
814,pop,Saguinus_mystax,Mustached Tamarin,"Estacion Biologica Padre Isla, Peru",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,8,17,NA,NA,NA,NA,NA,NA,NA,26,2,wp,FFMM,FFMM,0.653846154,groups,one,yes,AR,0.522,0.545,0.53,NA,NA,NA,42.3,NA,NA,NA,40.4,NA,NA,NA,NA,NA,0.346153846,8,Ceboidea,Primates,Cebidae,Saguinus
815,pop,Saguinus_mystax,Mustached Tamarin,"Estacion Biologica Quebrada Blanco, Peru",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,2,NA,NA,5,11,NA,NA,NA,NA,NA,NA,NA,18,4,wp,FFMM,FFMM,0.611111111,groups,one,none,AR,0.522,0.545,0.53,NA,NA,NA,42.3,NA,NA,NA,40.4,NA,NA,NA,NA,NA,0.388888889,7,Ceboidea,Primates,Cebidae,Saguinus
817,sp,Leontocebus_nigricollis,Black Mantled Tamarin, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,8,NA,wp,MF,MF,0.875,groups,one,none,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,1,Ceboidea,Primates,Cebidae,Leontocebus
818,pop,Leontocebus_nigricollis,Black Mantled Tamarin,"Cuyabeno, Ecuador",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,1,wp,MF,MF,0.875,groups,one,none,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,1,Ceboidea,Primates,Cebidae,Leontocebus
819,sp,Saguinus_oedipus,Cotton-top Tamarin, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,2,17,2,NA,NA,NA,NA,NA,1,19,NA,wp,FFMM,FFMM,0.894736842,groups,one,none,AR,0.418,0.404,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105263158,2,Ceboidea,Primates,Cebidae,Saguinus
820,pop,Saguinus_oedipus,Cotton-top Tamarin,"Estacion Experimental de Fauna Silvestre de Coloso, Colombia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,2,17,2,NA,NA,NA,NA,NA,NA,19,1,wp,FFMM,FFMM,0.894736842,groups,one,none,AR,0.418,0.404,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105263158,2,Ceboidea,Primates,Cebidae,Saguinus
824,sp,Saimiri_sciureus,Guianan Squirrel Monkey, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,none,FFMM,FFMM,1,groups,one,none,AR,0.92,0.723,0.82,NA,NA,NA,92.6,NA,0,7.4,79,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Saimiri
825,pop,Saimiri_sciureus,Guianan Squirrel Monkey,"Ananim Village, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,0.92,0.723,0.82,NA,NA,NA,92.6,NA,0,7.4,79,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Saimiri
828,sp,Sapajus_apella,Cuianan Brown Capuchin, ,Forest_Wetland_Savanna,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,NA,NA,NA,NA,NA,6,7,6,both,FFMM,FFMM,0.714285714,groups,one,none,AR,3.64,2.39,3.01,NA,NA,NA,50.9,3.5,3.5,3.5,24.6,NA,NA,NA,NA,NA,0.285714286,2,Ceboidea,Primates,Cebidae,Sapajus
829,pop,Sapajus_apella,Cuianan Brown Capuchin,Central Suriname Nature Reserve,Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,3.64,2.39,3.01,NA,NA,NA,50.9,3.5,3.5,3.5,24.6,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
830,pop,Sapajus_apella,Cuianan Brown Capuchin,"Cocha cashu biological station, Peru",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,3.64,2.39,3.01,NA,NA,NA,50.9,3.5,3.5,3.5,24.6,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
831,pop,Sapajus_apella,Cuianan Brown Capuchin,"Iguazu national park, Argentina",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,wp,FFMM,FFMM,0.666666667,groups,one,none,AR,3.64,2.39,3.01,NA,NA,NA,50.9,3.5,3.5,3.5,24.6,NA,NA,NA,NA,NA,0.333333333,0,Ceboidea,Primates,Cebidae,Sapajus
832,pop,Sapajus_apella,Cuianan Brown Capuchin,"Nouragues Field Station French, Guiana",Forest_Savanna_Wetland,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MFF,MFF,1,groups,one,none,AR,3.64,2.39,3.01,NA,NA,NA,50.9,3.5,3.5,3.5,24.6,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
833,pop,Sapajus_apella,Cuianan Brown Capuchin,"Tiete ecological park, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,3.64,2.39,3.01,NA,NA,NA,50.9,3.5,3.5,3.5,24.6,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
834,sp,Sapajus_cay,Hooded Capuchin, ,Forest_Artificial,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,none,FFMM,FFMM,1,groups,one,none,AR,NA,NA,3.25,NA,NA,NA,63.82,NA,7.31,0.4,18.08,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
835,pop,Sapajus_cay,Hooded Capuchin,"Rancho Laguna Blanca, Paraguay",Forest_Artificial,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,NA,NA,3.25,NA,NA,NA,63.82,NA,7.31,0.4,18.08,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
836,sp,Sapajus_flavius,Blond Capuchin, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,none,FFMM,FFMM,1,groups,one,none,AR,2.95,2.15,2.35,NA,NA,0.282842712,53,1.1,5.3,3.6,21,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
837,pop,Sapajus_flavius,Blond Capuchin,"Mata dos macacos, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,2.95,2.15,2.35,NA,NA,0.282842712,53,1.1,5.3,3.6,21,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
838,sp,Sapajus_libidinosus,Bearded Capuchin, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,3,NA,none,FFMM,FFMM,1,groups,one,none,AR,3.1,1.975,2.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
839,pop,Sapajus_libidinosus,Bearded Capuchin,Fazenda Boa Vista Brazil,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,3.1,1.975,2.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
840,pop,Sapajus_libidinosus,Bearded Capuchin,"Serra da Capivara National Park, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,one,none,AR,3.1,1.975,2.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
842,sp,Sapajus_nigritus,Black-horned Capuchin, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,5,NA,9,NA,NA,NA,NA,NA,NA,7,14,NA,both,FFMM,FFMM,0.642857143,groups,one,none,AR,NA,NA,3.7,NA,NA,NA,42,NA,20,NA,31,NA,NA,NA,NA,NA,0.357142857,4,Ceboidea,Primates,Cebidae,Sapajus
843,pop,Sapajus_nigritus,Black-horned Capuchin,"Carlos Botelho State Park, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,wp,FFMM,FFMM,0.666666667,groups,one,none,AR,NA,NA,3.7,NA,NA,NA,42,NA,20,NA,31,NA,NA,NA,NA,NA,0.333333333,0,Ceboidea,Primates,Cebidae,Sapajus
844,pop,Sapajus_nigritus,Black-horned Capuchin,"Estacao Biologica de Caratinga, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,NA,NA,3.7,NA,NA,NA,42,NA,20,NA,31,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
845,pop,Sapajus_nigritus,Black-horned Capuchin,"Iguazu National Park, Argentina",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,NA,NA,NA,NA,NA,NA,9,3,wp,FFMM,FFMM,0.666666667,groups,one,none,AR,NA,NA,3.7,NA,NA,NA,42,NA,20,NA,31,NA,NA,NA,NA,NA,0.333333333,2,Ceboidea,Primates,Cebidae,Sapajus
846,pop,Sapajus_nigritus,Black-horned Capuchin,"Morro da Gloria, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MFF,MFF,1,groups,one,none,AR,NA,NA,3.7,NA,NA,NA,42,NA,20,NA,31,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Sapajus
851,pop,Semnopithecus_ajax,Himalayan/Kashmir Grey Langur,"Langtang, Nepal",Forest_Shrubland_Rocky,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,none,FFMM,FFMM,1,groups,one,none,BOTH,20.15,NA,20.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
852,pop,Semnopithecus_ajax,Himalayan/Kashmir Grey Langur,"Bhaderwah Forest, India",Forest_Grassland_Rocky,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,wp,MFF,FFMM,0.5,groups,one,none,BOTH,20.15,NA,20.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
853,pop,Semnopithecus_ajax,Himalayan/Kashmir Grey Langur,"Machiara National Park, Pakistan",Forest_Shrubland_Grassland,1,1,both,3,Diurnal,4,NA,NA,NA,NA,NA,NA,2,NA,7,NA,1,NA,NA,NA,NA,NA,9,1,wp,FFMM,FFMM,0.777777778,groups,one,none,BOTH,20.15,NA,20.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222,1,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
854,sp,Semnopithecus_ajax,Himalayan/Kashmir Grey Langur, ,Forest_Shrubland_Wetland_Rocky_Grassland,1,1,both,3,Diurnal,4,NA,NA,NA,NA,NA,NA,3,NA,10,NA,1,NA,NA,NA,NA,3,13,NA,wp,FFMM,FFMM,0.769230769,groups,one,none,BOTH,20.15,NA,20.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230769231,3,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
856,sp,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur, ,Forest_Artificial_Grassland_Shrubland,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,1,NA,46,NA,23,NA,NA,NA,NA,NA,NA,11,70,NA,both,MFF,MFF,0.657142857,groups,one,yes,T,13,9.89,11.44,NA,NA,NA,NA,NA,39,9,NA,NA,NA,NA,NA,NA,0.342857143,24,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
857,pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Rajasthan, India",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,none,MFF,MFF,1,groups,one,yes,T,13,9.89,11.44,NA,NA,NA,NA,NA,39,9,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
858,pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Ramnagar, Nepal",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,8,NA,14,NA,NA,NA,NA,NA,NA,NA,22,3,wp,FFMM,FFMM,0.636363636,groups,one,yes,T,13,9.89,11.44,NA,NA,NA,NA,NA,39,9,NA,NA,NA,NA,NA,NA,0.363636364,8,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
859,pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Shimla, Himachal Padresh",Artificial,0,0,,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,4,1,wp,FFMM,FFMM,0.75,groups,one,none,T,13,9.89,11.44,NA,NA,NA,NA,NA,39,9,NA,NA,NA,NA,NA,NA,0.25,1,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
860,pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Jodhpur, India",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,none,MFF,MFF,1,groups,one,yes,T,13,9.89,11.44,NA,NA,NA,NA,NA,39,9,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
861,pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Ghats, India",Forest_Grassland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MF,MF,1,groups,one,none,T,13,9.89,11.44,NA,NA,NA,NA,NA,39,9,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
862,pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Jessore, Bangladesh",Shrubland_Artificial_Grassland,1,0,open,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,7,1,wp,FFMM,FFMM,0.857142857,groups,one,none,T,13,9.89,11.44,NA,NA,NA,NA,NA,39,9,NA,NA,NA,NA,NA,NA,0.142857143,1,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
864,sp,Semnopithecus_hypoleucos,Black-Footed Grey Langur / Malabar Sacred Langur, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,none,MFF,MFF,1,groups,one,none,BOTH,14.75,11.45,13.1,NA,NA,NA,29,NA,58,7,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
865,pop,Semnopithecus_hypoleucos,Black-Footed Grey Langur,"Gerusoppa, India",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,none,MFF,MFF,1,groups,one,none,BOTH,14.75,11.45,13.1,NA,NA,NA,29,NA,58,7,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
867,sp,Semnopithecus_schistaceus,Nepal Grey langur, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,3,6,NA,wp,FFMM,FFMM,0.833333333,groups,one,none,BOTH,19.2,14.8,17,NA,NA,NA,20,NA,56.5,8.5,1.7,NA,NA,NA,NA,NA,0.166666667,1,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
868,pop,Semnopithecus_schistaceus,Nepal Grey langur,"Ramnagar, Nepal",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,6,3,wp,FFMM,FFMM,0.833333333,groups,one,none,BOTH,19.2,14.8,17,NA,NA,NA,20,NA,56.5,8.5,1.7,NA,NA,NA,NA,NA,0.166666667,1,Cercopithecoidea,Primates,Cercopithecidae,Semnopithecus
869,sp,Simias_concolor,Pig-tailed Langur / Simakobu Monkey, ,Forest_Wetland,0,1,closed,2,Diurnal,4,NA,NA,NA,NA,10,NA,22,NA,1,NA,1,NA,NA,NA,NA,5,33,NA,both,MFF,MFF,0.666666667, ,one,yes,AR,9.15,6.8,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333,10,Cercopithecoidea,Primates,Cercopithecidae,Simias
870,pop,Simias_concolor,Pig-tailed Langur / Simakobu Monkey,"Pagai Island, Indonesia",Forest_Wetland,0,1,closed,2,Diurnal,4,NA,NA,NA,NA,9,NA,10,NA,1,NA,1,NA,NA,NA,NA,NA,20,1,wp,MFF,MFF,0.5,groups,one,none,AR,9.15,6.8,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,10,Cercopithecoidea,Primates,Cercopithecidae,Simias
871,pop,Simias_concolor,Pig-tailed Langur / Simakobu Monkey,"Mentawai Island, Indonesia",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,none,MFF,MFF,1,groups,one,yes,AR,9.15,6.8,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Simias
872,pop,Simias_concolor,Pig-tailed Langur / Simakobu Monkey,"Siberut Island, Indonesia",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,wp,MFF,MFF,0.888888889,groups,one,yes,AR,9.15,6.8,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111,0,Cercopithecoidea,Primates,Cercopithecidae,Simias
873,sp,Symphalangus_syndactylus,Siamang, ,Forest,0,1,closed,1,Diurnal,1,NA,NA,NA,NA,24,NA,20,8,NA,NA,NA,NA,NA,NA,NA,7,52,NA,bp,MF,MF,0.461538462,groups,one,yes,AR,11.9,10.7,11.3,NA,NA,NA,55.5,NA,32.3,12,0.01,NA,NA,NA,NA,NA,0.538461538,27,Hominoidea,Primates,Hylobatidae,Symphalangus
874,pop,Symphalangus_syndactylus,Siamang,"Ketambe Research Station, Indonesia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,none,MF,MF,1,groups,one,yes,AR,11.9,10.7,11.3,NA,NA,NA,55.5,NA,32.3,12,0.01,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Symphalangus
875,pop,Symphalangus_syndactylus,Siamang,"Pahang, Malaysia",Forest,0,1,closed,1,Diurnal,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,none,MF,MF,1,groups,one,none,AR,11.9,10.7,11.3,NA,NA,NA,55.5,NA,32.3,12,0.01,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Symphalangus
876,pop,Symphalangus_syndactylus,Siamang,"Bukit Barisan Selatan National Park, Sumatra, Indonesia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,18,NA,20,8,NA,NA,NA,NA,NA,NA,NA,NA,46,4,wp,MFF,MFF,0.434782609,groups,one,yes,AR,11.9,10.7,11.3,NA,NA,NA,55.5,NA,32.3,12,0.01,NA,NA,NA,NA,NA,0.565217391,25,Hominoidea,Primates,Hylobatidae,Symphalangus
877,sp,Tarsius_bancanus,Western Tarsier, ,Forest,0,1,closed,1,Nocturnal,NA,NA,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,none,solitary,solitary,1,solitary_groups,one,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Tarsioidea,Primates,Tarsiidae,Tarsius
878,pop,Tarsius_bancanus,Western Tarsier,"Sabah, Borneo",Forest,0,1,closed,1,Nocturnal,NA,NA,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,solitary,solitary,1,solitary,one,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Tarsioidea,Primates,Tarsiidae,Tarsius
880,sp,Tarsius_lariang,Lariang Tarsier, ,Forest,0,1,closed,1,Nocturnal,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,none,MF,MF,1,groups,one,none,AR,0.118,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Tarsioidea,Primates,Tarsiidae,Tarsius
