rowid,dataset,rep,primateMRCA,model,DG,DP,G,P,S,tree
750,4,75,67,fitSYM,0,0,0.008840632675092382,0.07262125385626955,0.9185381134686381,Olivier et al
751,4,76,60,fitSYM,0,0,0.4646617619566839,0.5105068764562366,0.024831361587079544,Kuderna et al
752,4,76,67,fitSYM,0,0,0.05042668881148313,0.30662337207223744,0.6429499391162795,Olivier et al
753,4,77,60,fitSYM,0,0,0.47114232953235796,0.5145731082981476,0.014284562169494476,Kuderna et al
754,4,77,67,fitSYM,0,0,0.0617146261321833,0.28084745834792985,0.6574379155198868,Olivier et al
755,4,78,60,fitSYM,0,0,0.6259193694288945,0.0026689628043668036,0.37141166776673873,Kuderna et al
756,4,78,67,fitSYM,0,0,0.03577460196873714,0.2486951142797508,0.7155302837515121,Olivier et al
757,4,79,60,fitSYM,0,0,0.39940705408768945,0.5712904521829933,0.029302493729317064,Kuderna et al
758,4,79,67,fitSYM,0,0,0.00820356688721595,0.06122688615327183,0.9305695469595122,Olivier et al
759,4,80,60,fitSYM,0,0,0.30723430489367365,0.5647382970174949,0.12802739808883143,Kuderna et al
760,4,80,67,fitSYM,0,0,0.010620221116975286,0.10080052112287514,0.8885792577601496,Olivier et al
761,4,81,60,fitSYM,0,0,0.5414635112092961,0.4494665498866789,0.009069938904025032,Kuderna et al
762,4,81,67,fitSYM,0,0,0.026310557046446394,0.18801580292310094,0.7856736400304527,Olivier et al
763,4,82,60,fitSYM,0,0,0.5120574659269355,0.4763758330493564,0.011566701023708225,Kuderna et al
764,4,82,67,fitSYM,0,0,0.022215563452981642,0.304536309782826,0.6732481267641924,Olivier et al
765,4,83,60,fitSYM,0,0,0.5065750320839162,0.48299080949127265,0.01043415842481114,Kuderna et al
766,4,83,67,fitSYM,0,0,0.032572239514325675,0.3181908191026824,0.6492369413829919,Olivier et al
767,4,84,60,fitSYM,0,0,0.3783153758710531,0.5706665659078245,0.051018058221122486,Kuderna et al
768,4,84,67,fitSYM,0,0,0.02379116951191918,0.30827083203395245,0.6679379984541285,Olivier et al
769,4,85,60,fitSYM,0,0,0.39916829196468234,0.5743858119296608,0.026445896105656872,Kuderna et al
770,4,85,67,fitSYM,0,0,0.01563591426586551,0.18432085597702835,0.8000432297571062,Olivier et al
771,4,86,60,fitSYM,0,0,0.41254382110201543,0.5585048840300388,0.028951294867945825,Kuderna et al
772,4,86,67,fitSYM,0,0,0.027132890604585704,0.31052192033348164,0.6623451890619327,Olivier et al
773,4,87,60,fitSYM,0,0,0.38961937689552734,0.5314585891680589,0.07892203393641381,Kuderna et al
774,4,87,67,fitSYM,0,0,0.041216454158428804,0.32869965703376486,0.6300838888078063,Olivier et al
775,4,88,60,fitSYM,0,0,0.6082103064270622,0.003058363935865096,0.38873132963707274,Kuderna et al
776,4,88,67,fitSYM,0,0,0.05954283146948533,0.27957826442894745,0.6608789041015672,Olivier et al
777,4,89,60,fitSYM,0,0,0.32095003788487975,0.5565151209751207,0.12253484113999963,Kuderna et al
778,4,89,67,fitSYM,0,0,0.03990024979552257,0.3367554445414601,0.6233443056630172,Olivier et al
779,4,90,60,fitSYM,0,0,0.3516136951141034,0.5451066507403948,0.10327965414550194,Kuderna et al
780,4,90,67,fitSYM,0,0,0.029969011960101658,0.35202186449135536,0.6180091235485431,Olivier et al
781,4,91,60,fitSYM,0,0,0.5485789760788095,0.43385228974276113,0.017568734178429385,Kuderna et al
782,4,91,67,fitSYM,0,0,0.03143805043731563,0.32108469861173583,0.6474772509509485,Olivier et al
783,4,92,60,fitSYM,0,0,0.4489876152775666,0.5261710506997243,0.024841334022709324,Kuderna et al
784,4,92,67,fitSYM,0,0,0.02485362834655433,0.22449893381026306,0.7506474378431827,Olivier et al
785,4,93,60,fitSYM,0,0,0.9738042697596344,0.0129218268946419,0.013273903345723705,Kuderna et al
786,4,93,67,fitSYM,0,0,0.02260703769925189,0.25770477762678284,0.7196881846739652,Olivier et al
787,4,94,60,fitSYM,0,0,0.5120574659263876,0.4763758330498649,0.011566701023747626,Kuderna et al
788,4,94,67,fitSYM,0,0,0.03591959190839251,0.21409392101266672,0.7499864870789408,Olivier et al
789,4,95,60,fitSYM,0,0,0.5487552691729245,0.43127471061332046,0.019970020213755015,Kuderna et al
790,4,95,67,fitSYM,0,0,0.0018391686318541976,0.02442998510506668,0.9737308462630792,Olivier et al
791,4,96,60,fitSYM,0,0,0.5206158484348382,0.4669228795994296,0.012461271965732313,Kuderna et al
792,4,96,67,fitSYM,0,0,0.037144091395871374,0.25553802948676524,0.7073178791173633,Olivier et al
793,4,97,60,fitSYM,0,0,0.40311138821547493,0.5700690002899993,0.026819611494525723,Kuderna et al
794,4,97,67,fitSYM,0,0,0.049655967333100015,0.2819169598744742,0.6684270727924259,Olivier et al
795,4,98,60,fitSYM,0,0,0.36686826836097103,0.6000706416821361,0.03306108995689289,Kuderna et al
796,4,98,67,fitSYM,0,0,0.029674306423305062,0.2368041577465204,0.7335215358301745,Olivier et al
797,4,99,60,fitSYM,0,0,0.6082103066050658,0.003058363930660292,0.38873132946427397,Kuderna et al
798,4,99,67,fitSYM,0,0,0.028192039189529738,0.2729278035351534,0.6988801572753169,Olivier et al
799,4,100,60,fitSYM,0,0,0.4489876152633578,0.5261710507146524,0.024841334021989812,Kuderna et al
800,4,100,67,fitSYM,0,0,0.06081380721433987,0.29279934280710507,0.646386849978555,Olivier et al
801,5,1,59,fitSYM,0,0,0.016162823363539823,2.1816023792479352e-5,0.9838153606126677,Kuderna et al
802,5,1,68,fitSYM,0,0,0.0063681518848149364,0.07394485500593609,0.919686993109249,Olivier et al
803,5,2,59,fitSYM,0,0,0.013573743744893646,5.976451332710436e-5,0.9863664917417793,Kuderna et al
804,5,2,68,fitSYM,0,0,0.01450819806409275,0.16050417987875182,0.8249876220571555,Olivier et al
805,5,3,59,fitSYM,0,0,0.014511448683855467,3.5216559145510806e-5,0.9854533347569989,Kuderna et al
806,5,3,68,fitSYM,0,0,0.009062853118766184,0.13560224460586529,0.8553349022753686,Olivier et al
807,5,4,59,fitSYM,0,0,0.01616281749113029,2.181602875534687e-5,0.9838153664801145,Kuderna et al
808,5,4,68,fitSYM,0,0,0.015449739647068599,0.12985410979261314,0.8546961505603182,Olivier et al
809,5,5,59,fitSYM,0,0,0.012790462393127285,5.200383792442884e-5,0.9871575337689483,Kuderna et al
810,5,5,68,fitSYM,0,0,0.009118035510379572,0.1705236282824655,0.8203583362071549,Olivier et al
811,5,6,59,fitSYM,0,0,0.012790516432023332,5.200419589488666e-5,0.9871574793720818,Kuderna et al
812,5,6,68,fitSYM,0,0,0.004053054349722345,0.11406976519629038,0.8818771804539872,Olivier et al
813,5,7,59,fitSYM,0,0,0.012790519278073662,5.2004231293361605e-5,0.9871574764906329,Kuderna et al
814,5,7,68,fitSYM,0,0,0.02117259547154181,0.09894844085645195,0.8798789636720062,Olivier et al
815,5,8,59,fitSYM,0,0,0.014339729988578052,3.0049035834284897e-5,0.9856302209755876,Kuderna et al
816,5,8,68,fitSYM,0,0,0.01962048359714498,0.15041627638101582,0.8299632400218393,Olivier et al
817,5,9,59,fitSYM,0,0,0.01616283510824938,2.181601428645299e-5,0.9838153488774641,Kuderna et al
818,5,9,68,fitSYM,0,0,0.005326511399670466,0.09332020339228395,0.9013532852080457,Olivier et al
819,5,10,59,fitSYM,0,0,0.014339728822796665,3.004903974464298e-5,0.9856302221374588,Kuderna et al
820,5,10,68,fitSYM,0,0,0.004505054747595052,0.0844630798911945,0.9110318653612105,Olivier et al
821,5,11,59,fitSYM,0,0,0.014402474022506866,3.7414408519155506e-5,0.9855601115689739,Kuderna et al
822,5,11,68,fitSYM,0,0,0.006194680612678459,0.07605543331003081,0.9177498860772907,Olivier et al
823,5,12,59,fitSYM,0,0,0.01496372022395614,3.7295096841185076e-5,0.9849989846792028,Kuderna et al
824,5,12,68,fitSYM,0,0,0.003801098752754109,0.08347490863832843,0.9127239926089175,Olivier et al
825,5,13,59,fitSYM,0,0,0.012893955512020513,4.8144575948974506e-5,0.9870578999120304,Kuderna et al
826,5,13,68,fitSYM,0,0,0.01862595936609275,0.14558532419066203,0.8357887164432451,Olivier et al
827,5,14,59,fitSYM,0,0,0.014963720044487419,3.72950963594572e-5,0.984998984859153,Kuderna et al
828,5,14,68,fitSYM,0,0,0.018302937164780955,0.11523428861727092,0.8664627742179482,Olivier et al
829,5,15,59,fitSYM,0,0,0.01433973002784552,3.0049035965259274e-5,0.9856302209361892,Kuderna et al
830,5,15,68,fitSYM,0,0,0.005555627330572274,0.10072582237900214,0.8937185502904256,Olivier et al
831,5,16,59,fitSYM,0,0,0.0020441708115706897,0.03782035782210455,0.9601354713663248,Kuderna et al
832,5,16,68,fitSYM,0,0,0.004654793933050526,0.086539990483506593,0.908805215583443,Olivier et al
833,5,17,59,fitSYM,0,0,0.014339718110682756,3.0049011852807567e-5,0.9856302328774644,Kuderna et al
834,5,17,68,fitSYM,0,0,0.017910097029056257,0.1112391082626134,0.8708507947083304,Olivier et al
835,5,18,59,fitSYM,0,0,0.016162831013273222,2.1816017563299985e-5,0.9838153529691634,Kuderna et al
836,5,18,68,fitSYM,0,0,0.018305910822052202,0.10216808881767585,0.879526000360272,Olivier et al
837,5,19,59,fitSYM,0,0,0.016162825237814107,2.1816022239137712e-5,0.9838153587399467,Kuderna et al
838,5,19,68,fitSYM,0,0,0.005600959573068167,0.10096596034081583,0.893433080086116,Olivier et al
839,5,20,59,fitSYM,0,0,0.002518384407030814,0.035509948666826364,0.9619716669261429,Kuderna et al
840,5,20,68,fitSYM,0,0,0.004975089198042882,0.05311117624724953,0.9419137345547076,Olivier et al
841,5,21,59,fitSYM,0,0,0.014339729982439025,3.004903587616315e-5,0.9856302209816847,Kuderna et al
842,5,21,68,fitSYM,0,0,0.005930362836619573,0.10415956540610935,0.8899100717572711,Olivier et al
843,5,22,59,fitSYM,0,0,0.014963721111184592,3.729510020504127e-5,0.9849989837886104,Kuderna et al
844,5,22,68,fitSYM,0,0,0.005318041406083251,0.0900136573287461,0.9046683012651706,Olivier et al
845,5,23,59,fitSYM,0,0,0.012790512560294936,5.200415730221425e-5,0.9871574832824028,Kuderna et al
846,5,23,68,fitSYM,0,0,0.005956489854931191,0.0960732315373557,0.8979702786077132,Olivier et al
847,5,24,59,fitSYM,0,0,0.016162832545210355,2.1816016311458934e-5,0.9838153514384782,Kuderna et al
848,5,24,68,fitSYM,0,0,0.005377426675841707,0.09307749549406172,0.9015450778300966,Olivier et al
849,5,25,59,fitSYM,0,0,0.01433971525112309,3.0048988570697756e-5,0.9856302357603062,Kuderna et al
850,5,25,68,fitSYM,0,0,0.023716430613652677,0.10456016659526375,0.8717234027910836,Olivier et al
851,5,26,59,fitSYM,0,0,0.012790525318133189,5.200425763959627e-5,0.9871574704242272,Kuderna et al
852,5,26,68,fitSYM,0,0,0.01727626752815474,0.1374641510103825,0.84525958146146285,Olivier et al
853,5,27,59,fitSYM,0,0,0.012893986684608385,4.814468707509608e-5,0.9870578686283165,Kuderna et al
854,5,27,68,fitSYM,0,0,0.010534938279666107,0.18091549882062347,0.8085495628997105,Olivier et al
855,5,28,59,fitSYM,0,0,0.014339687113053208,3.0048904736798084e-5,0.9856302639822101,Kuderna et al
856,5,28,68,fitSYM,0,0,0.005024856364735037,0.08916712199376406,0.9058080216415009,Olivier et al
857,5,29,59,fitSYM,0,0,0.0016257486316282358,0.0401375642215286,0.9582366871468432,Kuderna et al
858,5,29,68,fitSYM,0,0,0.016292709409962604,0.1342127723465173,0.8494945182435202,Olivier et al
859,5,30,59,fitSYM,0,0,0.014511448658827874,3.521655876564712e-5,0.9854533347824065,Kuderna et al
860,5,30,68,fitSYM,0,0,0.005900287752060592,0.0702628109331922,0.9238369013147473,Olivier et al
861,5,31,59,fitSYM,0,0,0.014340192021736059,3.0049391481985717e-5,0.9856297585867819,Kuderna et al
862,5,31,68,fitSYM,0,0,0.023584014642659485,0.10444217632134749,0.871973809035993,Olivier et al
863,5,32,59,fitSYM,0,0,0.014963719993565773,3.7295095979221805e-5,0.984998984910455,Kuderna et al
864,5,32,68,fitSYM,0,0,0.005153096228428326,0.052295885648543365,0.9425510181230283,Olivier et al
865,5,33,59,fitSYM,0,0,0.012893955772910432,4.81445797262591e-5,0.9870578996473633,Kuderna et al
866,5,33,68,fitSYM,0,0,0.017035445301217405,0.13214368258201073,0.8508208721167719,Olivier et al
867,5,34,59,fitSYM,0,0,0.016162824242027737,2.181602307865192e-5,0.9838153597348936,Kuderna et al
868,5,34,68,fitSYM,0,0,0.0056585480154842304,0.1015062850185073,0.8928351669660085,Olivier et al
869,5,35,59,fitSYM,0,0,0.014339730672358107,3.004903863766026e-5,0.9856302202890042,Kuderna et al
870,5,35,68,fitSYM,0,0,0.013751750913203003,0.12473068663659144,0.8615175624502056,Olivier et al
871,5,36,59,fitSYM,0,0,0.016162826482517007,2.1816021200403824e-5,0.9838153574962826,Kuderna et al
872,5,36,68,fitSYM,0,0,0.00600074717087532,0.04440539573644724,0.9495938570926775,Olivier et al
873,5,37,59,fitSYM,0,0,0.0025183843908626723,0.03550994852085225,0.9619716670882851,Kuderna et al
874,5,37,68,fitSYM,0,0,0.01735313094414341,0.1476159505877013,0.8350309184681554,Olivier et al
875,5,38,59,fitSYM,0,0,0.0016257488341213872,0.040137567409200006,0.9582366837566786,Kuderna et al
876,5,38,68,fitSYM,0,0,0.004870767784172106,0.12775816140963606,0.8673710708061918,Olivier et al
877,5,39,59,fitSYM,0,0,0.014402474020147271,3.7414408505862713e-05,0.9855601115713469,Kuderna et al
878,5,39,68,fitSYM,0,0,0.011590965554548525,0.1201104469225495,0.868298587522902,Olivier et al
879,5,40,59,fitSYM,0,0,0.014402474018348549,3.741440848872359e-5,0.9855601115731628,Kuderna et al
880,5,40,68,fitSYM,0,0,0.00770282102187818,0.08601517753099477,0.906282001447127,Olivier et al
881,5,41,59,fitSYM,0,0,0.01440247401982935,3.7414408505534065e-5,0.9855601115716651,Kuderna et al
882,5,41,68,fitSYM,0,0,0.005782887976018108,0.10288073912726017,0.8913363728967217,Olivier et al
883,5,42,59,fitSYM,0,0,0.014339732485561058,3.004903217493427e-5,0.9856302184822641,Kuderna et al
884,5,42,68,fitSYM,0,0,0.010805416843328745,0.18766027061816165,0.8015343125385096,Olivier et al
885,5,43,59,fitSYM,0,0,0.014511448700984165,3.521655936181985e-5,0.985453334739654,Kuderna et al
886,5,43,68,fitSYM,0,0,0.0040808082804352315,0.11193963772115086,0.8839795539984139,Olivier et al
887,5,44,59,fitSYM,0,0,0.01616283062690661,2.1816017849691556e-5,0.9838153533552436,Kuderna et al
888,5,44,68,fitSYM,0,0,0.005699957103324374,0.06925362109600004,0.9250464218006756,Olivier et al
889,5,45,59,fitSYM,0,0,0.001625748235373813,0.04013755872585881,0.9582366930387674,Kuderna et al
890,5,45,68,fitSYM,0,0,0.01667070019940544,0.1369969750900771,0.8463323247105173,Olivier et al
891,5,46,59,fitSYM,0,0,0.014402474022046767,3.7414408510642094e-5,0.9855601115694426,Kuderna et al
892,5,46,68,fitSYM,0,0,0.006168744604128594,0.10699259762281521,0.8868386577730563,Olivier et al
893,5,47,59,fitSYM,0,0,0.014339729945105748,3.0049035773637223e-5,0.9856302210191207,Kuderna et al
894,5,47,68,fitSYM,0,0,0.014981731200909497,0.1292751406581442,0.8557431281409463,Olivier et al
895,5,48,59,fitSYM,0,0,0.014963719907867167,3.7295095703924455e-5,0.9849989849964289,Kuderna et al
896,5,48,68,fitSYM,0,0,0.006338016684481161,0.07664606435542143,0.9170159189600974,Olivier et al
897,5,49,59,fitSYM,0,0,0.01433972999090867,3.0049035785615617e-5,0.9856302209733058,Kuderna et al
898,5,49,68,fitSYM,0,0,0.014894142152952912,0.12748162609530284,0.8576242317517443,Olivier et al
899,5,50,59,fitSYM,0,0,0.014963720366780382,3.729509747251911e-5,0.9849989845357472,Kuderna et al
900,5,50,68,fitSYM,0,0,0.006397645375254405,0.0742928260903216,0.9193095285344239,Olivier et al
901,5,51,59,fitSYM,0,0,0.012790468202753695,5.200386010851253e-5,0.9871575279371377,Kuderna et al
902,5,51,68,fitSYM,0,0,0.012826920194878773,0.15771082694571287,0.8294622528594083,Olivier et al
903,5,52,59,fitSYM,0,0,0.014402474020062492,3.741440850583376e-5,0.9855601115714316,Kuderna et al
904,5,52,68,fitSYM,0,0,0.0058713686603999345,0.06883410663302246,0.9252945247065776,Olivier et al
905,5,53,59,fitSYM,0,0,0.012893945322917445,4.8144579542209014e-5,0.9870579100975404,Kuderna et al
906,5,53,68,fitSYM,0,0,0.014300935613990954,0.10570624090898115,0.879992823477028,Olivier et al
907,5,54,59,fitSYM,0,0,0.014402474019383148,3.7414408489176876e-5,0.9855601115721276,Kuderna et al
908,5,54,68,fitSYM,0,0,0.01086966192756321,0.18685177081675922,0.8022785672556776,Olivier et al
909,5,55,59,fitSYM,0,0,0.0016257493593318057,0.040137577675705687,0.9582366729649625,Kuderna et al
910,5,55,68,fitSYM,0,0,0.006880460094266892,0.05991089193945785,0.9332086479662753,Olivier et al
911,5,56,59,fitSYM,0,0,0.002138386119729329,0.03944242836288171,0.9584191855173889,Kuderna et al
912,5,56,68,fitSYM,0,0,0.007074071650863668,0.0629432447199768,0.9299826836291596,Olivier et al
913,5,57,59,fitSYM,0,0,0.016162830088717033,2.1816018274294532e-5,0.9838153538930087,Kuderna et al
914,5,57,68,fitSYM,0,0,0.01170380765206221,0.14471380144483662,0.8435823909031012,Olivier et al
915,5,58,59,fitSYM,0,0,0.013573743679611314,5.976451346068196e-5,0.986366491806928,Kuderna et al
916,5,58,68,fitSYM,0,0,0.005316896696667638,0.09012921075669045,0.904553892546642,Olivier et al
917,5,59,59,fitSYM,0,0,0.016162826025217115,2.181602158729737e-5,0.9838153579531955,Kuderna et al
918,5,59,68,fitSYM,0,0,0.005077420380159793,0.08858397733530367,0.9063386022845366,Olivier et al
919,5,60,59,fitSYM,0,0,0.00210881312464007,0.03110259101645983,0.9667885958589001,Kuderna et al
920,5,60,68,fitSYM,0,0,0.012234848800554157,0.14588367389500245,0.8418814773044434,Olivier et al
921,5,61,59,fitSYM,0,0,0.016162824072442118,2.181602320074137e-5,0.9838153599043571,Kuderna et al
922,5,61,68,fitSYM,0,0,0.01984234534470258,0.11927852801855876,0.8608791266367387,Olivier et al
923,5,62,59,fitSYM,0,0,0.0161628174472349,2.1816028800219793e-5,0.9838153665239648,Kuderna et al
924,5,62,68,fitSYM,0,0,0.011495748105899609,0.18185870472961616,0.8066455471644843,Olivier et al
925,5,63,59,fitSYM,0,0,0.016162826619729582,2.181602110294167e-5,0.9838153573591676,Kuderna et al
926,5,63,68,fitSYM,0,0,0.006710253201350475,0.08108473614427887,0.9122050106543707,Olivier et al
927,5,64,59,fitSYM,0,0,0.01616282437385296,2.181602293394359e-5,0.9838153596032132,Kuderna et al
928,5,64,68,fitSYM,0,0,0.012334209816433761,0.1465044134755653,0.841161376708001,Olivier et al
929,5,65,59,fitSYM,0,0,0.014339742262243757,3.0048950698084897e-5,0.9856302087870582,Kuderna et al
930,5,65,68,fitSYM,0,0,0.014108523741328633,0.10582772254418657,0.8800637537144849,Olivier et al
931,5,66,59,fitSYM,0,0,0.014339969205520662,3.0048664650835465e-5,0.9856299821298286,Kuderna et al
932,5,66,68,fitSYM,0,0,0.005254141540353441,0.09404208219959752,0.900703776260049,Olivier et al
933,5,67,59,fitSYM,0,0,0.0017165051868097345,0.03369783090681072,0.9645856639063796,Kuderna et al
934,5,67,68,fitSYM,0,0,0.012360243460387456,0.14598998185146492,0.8416497746881476,Olivier et al
935,5,68,59,fitSYM,0,0,0.01616283245242239,2.1816016386344686e-5,0.9838153515311913,Kuderna et al
936,5,68,68,fitSYM,0,0,0.00580521426519333,0.09621201546324763,0.897982770271559,Olivier et al
937,5,69,59,fitSYM,0,0,0.014339729072613789,3.0049040593693903e-5,0.9856302218867926,Kuderna et al
938,5,69,68,fitSYM,0,0,0.01606122610213756,0.116841573913338,0.8670971999845244,Olivier et al
939,5,70,59,fitSYM,0,0,0.014511448717382119,3.521655945339283e-5,0.9854533347231645,Kuderna et al
940,5,70,68,fitSYM,0,0,0.0057927957990476274,0.099523109952319,0.8946840942486334,Olivier et al
941,5,71,59,fitSYM,0,0,0.01451144867045052,3.5216558873078264e-5,0.9854533347706764,Kuderna et al
942,5,71,68,fitSYM,0,0,0.01653747171822992,0.1400963832954246,0.8433661449863454,Olivier et al
943,5,72,59,fitSYM,0,0,0.014339729994868763,3.0049035870458184e-5,0.9856302209692608,Kuderna et al
944,5,72,68,fitSYM,0,0,0.015240185381540495,0.1240889767947811,0.8606708378236785,Olivier et al
945,5,73,59,fitSYM,0,0,0.01335803266252007,5.0918054331628656e-5,0.9865910492831483,Kuderna et al
946,5,73,68,fitSYM,0,0,0.01803400598967581,0.11097737474992068,0.8709886192604035,Olivier et al
947,5,74,59,fitSYM,0,0,0.016162829529988057,2.181601873275035e-5,0.9838153544512792,Kuderna et al
948,5,74,68,fitSYM,0,0,0.014059273567539122,0.15832661585823496,0.827614110574226,Olivier et al
949,5,75,59,fitSYM,0,0,0.01434017083691216,3.0050046151346676e-5,0.9856297791169365,Kuderna et al
950,5,75,68,fitSYM,0,0,0.003720811368374043,0.10372252542454413,0.8925566632070817,Olivier et al
